# id	name  (net.runelite.api.ItemID, runelite-api-1.12.35.jar)
8076	SHUTTERED_WINDOW
8077	DECORATIVE_WINDOW
8078	STAINED_GLASS
8079	WINDCHIMES
8080	BELLS
8081	ORGAN
8082	SMALL_STATUES
8083	MEDIUM_STATUES
8084	LARGE_STATUES
8085	SUIT_OF_ARMOUR
8086	SMALL_PORTRAIT
8087	TEAK_MOUNTED_HEAD_DISPLAY
8088	MAHOGANY_MOUNTED_HEAD_DISPLAY
8089	GILDED_MOUNTED_HEAD_DISPLAY
8090	MOUNTED_SWORD
8091	SMALL_LANDSCAPE
8093	LARGE_PORTRAIT
8094	LARGE_LANDSCAPE
8095	RUNE_DISPLAY_CASE
8096	LOWLEVEL_PLANTS
8097	MIDLEVEL_PLANTS
8098	HIGHLEVEL_PLANTS
8099	ROPE_BELLPULL
8100	BELLPULL
8101	POSH_BELLPULL
8102	OAK_DECORATION
8103	TEAK_DECORATION
8104	GILDED_DECORATION
8105	ROUND_SHIELD
8106	SQUARE_SHIELD
8107	KITE_SHIELD
8108	WOODEN_BENCH
8109	OAK_BENCH
8110	CARVED_OAK_BENCH
8111	TEAK_DINING_BENCH
8112	CARVED_TEAK_BENCH
8113	MAHOGANY_BENCH
8114	GILDED_BENCH
8115	WOOD_DINING_TABLE
8116	OAK_DINING_TABLE
8117	CARVED_OAK_TABLE
8118	TEAK_TABLE
8119	CARVED_TEAK_TABLE
8120	MAHOGANY_TABLE
8121	OPULENT_TABLE
8122	OAK_DOOR
8123	STEELPLATED_DOOR
8124	MARBLE_DOOR
8125	DECORATIVE_BLOOD
8126	DECORATIVE_PIPE
8127	HANGING_SKELETON
8128	CANDLES
8129	TORCHES
8130	SKULL_TORCHES
8131	SKELETON_GUARD
8132	GUARD_DOG
8133	HOBGOBLIN_GUARD
8134	BABY_RED_DRAGON
8135	HUGE_SPIDER
8136	TROLL_GUARD
8137	HELLHOUND
8138	DEMON
8139	KALPHITE_SOLDIER
8140	TOKXIL
8141	DAGANNOTH
8142	STEEL_DRAGON
8143	SPIKE_TRAP
8144	MAN_TRAP
8145	TANGLE_VINE
8146	MARBLE_TRAP
8147	TELEPORT_TRAP
8148	WOODEN_CRATE
8149	OAK_CHEST
8150	TEAK_CHEST
8151	MAHOGANY_CHEST
8152	MAGIC_CHEST
8153	CLAY_ATTACK_STONE
8154	ATTACK_STONE
8155	MARBLE_ATT_STONE
8156	MAGICAL_BALANCE_1
8157	MAGICAL_BALANCE_2
8158	MAGICAL_BALANCE_3
8159	JESTER
8160	TREASURE_HUNT
8161	HANGMAN_GAME
8162	HOOP_AND_STICK
8163	DARTBOARD
8164	ARCHERY_TARGET
8165	OAK_PRIZE_CHEST
8166	TEAK_PRIZE_CHEST
8167	MAHOGANY_CHEST_8167
8168	EXIT_PORTAL
8169	DECORATIVE_ROCK
8170	POND
8171	IMP_STATUE
8172	DUNGEON_ENTRANCE
8173	TREE
8174	NICE_TREE
8175	OAK_TREE
8176	WILLOW_TREE
8177	MAPLE_TREE
8178	YEW_TREE
8179	MAGIC_TREE
8180	PLANT
8181	SMALL_FERN
8182	FERN
8183	DOCK_LEAF
8184	THISTLE
8185	REEDS
8186	FERN_8186
8187	BUSH
8188	TALL_PLANT
8189	SHORT_PLANT
8190	LARGELEAF_PLANT
8191	HUGE_PLANT
8192	GAZEBO
8193	SMALL_FOUNTAIN
8194	LARGE_FOUNTAIN
8195	POSH_FOUNTAIN
8196	BOUNDARY_STONES
8197	WOODEN_FENCE
8198	STONE_WALL
8199	IRON_RAILINGS
8200	PICKET_FENCE
8201	GARDEN_FENCE
8202	MARBLE_WALL
8203	THORNY_HEDGE
8204	NICE_HEDGE
8205	SMALL_BOX_HEDGE
8206	TOPIARY_HEDGE
8207	FANCY_HEDGE
8208	TALL_FANCY_HEDGE
8209	TALL_BOX_HEDGE
8210	ROSEMARY_8210
8211	DAFFODILS
8212	BLUEBELLS
8213	SUNFLOWER
8214	MARIGOLDS_8214
8215	ROSES
8216	FIREPIT
8217	FIREPIT_WITH_HOOK
8218	FIREPIT_WITH_POT
8219	SMALL_OVEN
8220	LARGE_OVEN
8221	STEEL_RANGE
8222	FANCY_RANGE
8223	WOODEN_SHELVES_1
8224	WOODEN_SHELVES_2
8225	WOODEN_SHELVES_3
8226	OAK_SHELVES_1
8227	OAK_SHELVES_2
8228	TEAK_SHELVES_1
8229	TEAK_SHELVES_2
8230	PUMP_AND_DRAIN
8231	PUMP_AND_TUB
8232	SINK
8233	WOODEN_LARDER
8234	OAK_LARDER
8235	TEAK_LARDER
8236	CAT_BLANKET
8237	CAT_BASKET
8238	CUSHIONED_BASKET
8239	BEER_BARREL
8240	CIDER_BARREL
8241	ASGARNIAN_ALE_8241
8242	GREENMANS_ALE_8242
8243	DRAGON_BITTER_8243
8244	CHEFS_DELIGHT_8244
8246	WOOD_KITCHEN_TABLE
8247	OAK_KITCHEN_TABLE
8248	TEAK_KITCHEN_TABLE
8249	OAK_STAIRCASE
8250	OAK_STAIRCASE_8250
8251	OAK_STAIRCASE_8251
8252	TEAK_STAIRCASE
8253	TEAK_STAIRCASE_8253
8254	TEAK_STAIRCASE_8254
8255	MARBLE_STAIRCASE
8256	MARBLE_STAIRCASE_8256
8257	MARBLE_STAIRCASE_8257
8258	SPIRAL_STAIRCASE
8259	MARBLE_SPIRAL
8260	CRAWLING_HAND_8260
8261	COCKATRICE_HEAD_8261
8262	BASILISK_HEAD_8262
8263	KURASK_HEAD_8263
8264	ABYSSAL_HEAD_8264
8265	KBD_HEADS_8265
8266	KQ_HEAD_8266
8267	MOUNTED_BASS
8268	MOUNTED_SWORDFISH
8269	MOUNTED_SHARK
8270	MITHRIL_ARMOUR
8271	ADAMANTITE_ARMOUR
8272	RUNITE_ARMOUR
8273	CW_ARMOUR_1
8274	CW_ARMOUR_2
8275	CW_ARMOUR_3
8276	RUNE_CASE_1
8277	RUNE_CASE_2
8278	RUNE_CASE_3
8279	SILVERLIGHT_8279
8280	EXCALIBUR_8280
8281	DARKLIGHT_8281
8282	ANTIDRAGON_SHIELD_8282
8283	AMULET_OF_GLORY_8283
8284	CAPE_OF_LEGENDS_8284
8285	KING_ARTHUR
8286	ELENA
8287	GIANT_DWARF
8288	MISCELLANIANS
8289	LUMBRIDGE
8290	THE_DESERT
8291	MORYTANIA
8292	KARAMJA
8293	ISAFDAR
8294	SMALL_MAP_8294
8295	MEDIUM_MAP_8295
8296	LARGE_MAP_8296
8297	OAK_CAGE
8298	OAK_AND_STEEL_CAGE
8299	STEEL_CAGE
8300	SPIKED_CAGE
8301	BONE_CAGE
8302	SPIKES
8303	TENTACLE_POOL
8304	FLAME_PIT
8305	ROCNAR
8306	OAK_LADDER
8307	TEAK_LADDER
8308	MAHOGANY_LADDER
8309	CRUDE_WOODEN_CHAIR
8310	WOODEN_CHAIR
8311	ROCKING_CHAIR
8312	OAK_CHAIR
8313	OAK_ARMCHAIR
8314	TEAK_ARMCHAIR
8315	MAHOGANY_ARMCHAIR
8316	BROWN_RUG
8317	RUG
8318	OPULENT_RUG
8319	WOODEN_BOOKCASE
8320	OAK_BOOKCASE
8321	MAHOGANY_BOOKCASE
8322	TORN_CURTAINS
8323	CURTAINS
8324	OPULENT_CURTAINS
8325	CLAY_FIREPLACE
8326	STONE_FIREPLACE
8327	MARBLE_FIREPLACE
8328	TEAK_PORTAL
8329	MAHOGANY_PORTAL
8330	MARBLE_PORTAL
8331	TELEPORT_FOCUS
8332	GREATER_FOCUS
8333	SCRYING_POOL
8334	OAK_LECTERN
8335	EAGLE_LECTERN
8336	DEMON_LECTERN
8337	TEAK_EAGLE_LECTERN
8338	TEAK_DEMON_LECTERN
8339	MAHOGANY_EAGLE
8340	MAHOGANY_DEMON
8341	GLOBE
8342	ORNAMENTAL_GLOBE
8343	LUNAR_GLOBE
8344	CELESTIAL_GLOBE
8345	ARMILLARY_SPHERE
8346	SMALL_ORRERY
8347	LARGE_ORRERY
8348	OAK_TELESCOPE
8349	TEAK_TELESCOPE
8350	MAHOGANY_TELESCOPE
8351	CRYSTAL_BALL
8352	ELEMENTAL_SPHERE
8353	CRYSTAL_OF_POWER
8354	ALCHEMICAL_CHART
8355	ASTRONOMICAL_CHART
8356	INFERNAL_CHART
8357	OAK_THRONE
8358	TEAK_THRONE
8359	MAHOGANY_THRONE
8360	GILDED_THRONE
8361	SKELETON_THRONE
8362	CRYSTAL_THRONE
8363	DEMONIC_THRONE
8364	OAK_LEVER
8365	TEAK_LEVER
8366	MAHOGANY_LEVER
8367	TRAPDOOR
8368	TRAPDOOR_8368
8369	TRAPDOOR_8369
8370	FLOOR_DECORATION
8371	STEEL_CAGE_8371
8372	TRAPDOOR_8372
8373	LESSER_MAGIC_CAGE
8374	GREATER_MAGIC_CAGE
8375	WOODEN_WORKBENCH
8376	OAK_WORKBENCH
8377	STEEL_FRAMED_BENCH
8378	BENCH_WITH_VICE
8379	BENCH_WITH_LATHE
8380	CRAFTING_TABLE_1
8381	CRAFTING_TABLE_2
8382	CRAFTING_TABLE_3
8383	CRAFTING_TABLE_4
8384	TOOL_STORE_1
8385	TOOL_STORE_2
8386	TOOL_STORE_3
8387	TOOL_STORE_4
8388	TOOL_STORE_5
8389	REPAIR_BENCH
8390	WHETSTONE
8391	ARMOUR_STAND
8392	PLUMING_STAND
8393	SHIELD_EASEL
8394	BANNER_EASEL
8395	PARLOUR
8396	KITCHEN
8397	DINING_ROOM
8398	BEDROOM
8399	GAMES_ROOM
8400	COMBAT_ROOM
8401	HALL
8402	HALL_8402
8403	HALL_8403
8404	HALL_8404
8405	CHAPEL
8406	WORKSHOP
8407	STUDY
8408	PORTAL_CHAMBER
8409	THRONE_ROOM
8410	OUBLIETTE
8411	DUNGEON_CORRIDOR
8412	DUNGEON_CROSS
8413	DUNGEON_STAIRS
8414	TREASURE_ROOM
8415	GARDEN
8416	FORMAL_GARDEN
8417	BAGGED_DEAD_TREE
8419	BAGGED_NICE_TREE
8421	BAGGED_OAK_TREE
8423	BAGGED_WILLOW_TREE
8425	BAGGED_MAPLE_TREE
8427	BAGGED_YEW_TREE
8429	BAGGED_MAGIC_TREE
8431	BAGGED_PLANT_1
8433	BAGGED_PLANT_2
8435	BAGGED_PLANT_3
8437	THORNY_HEDGE_8437
8439	NICE_HEDGE_8439
8441	SMALL_BOX_HEDGE_8441
8443	TOPIARY_HEDGE_8443
8445	FANCY_HEDGE_8445
8447	TALL_FANCY_HEDGE_8447
8449	TALL_BOX_HEDGE_8449
8451	BAGGED_FLOWER
8453	BAGGED_DAFFODILS
8455	BAGGED_BLUEBELLS
8457	BAGGED_SUNFLOWER
8459	BAGGED_MARIGOLDS
8461	BAGGED_ROSES
8463	CONSTRUCTION_GUIDE
8464	RUNE_HERALDIC_HELM
8466	RUNE_HERALDIC_HELM_8466
8468	RUNE_HERALDIC_HELM_8468
8470	RUNE_HERALDIC_HELM_8470
8472	RUNE_HERALDIC_HELM_8472
8474	RUNE_HERALDIC_HELM_8474
8476	RUNE_HERALDIC_HELM_8476
8478	RUNE_HERALDIC_HELM_8478
8480	RUNE_HERALDIC_HELM_8480
8482	RUNE_HERALDIC_HELM_8482
8484	RUNE_HERALDIC_HELM_8484
8486	RUNE_HERALDIC_HELM_8486
8488	RUNE_HERALDIC_HELM_8488
8490	RUNE_HERALDIC_HELM_8490
8492	RUNE_HERALDIC_HELM_8492
8494	RUNE_HERALDIC_HELM_8494
8496	CRUDE_CHAIR
8498	WOODEN_CHAIR_8498
8500	ROCKING_CHAIR_8500
8502	OAK_CHAIR_8502
8504	OAK_ARMCHAIR_8504
8506	TEAK_ARMCHAIR_8506
8508	MAHOGANY_ARMCHAIR_8508
8510	BOOKCASE
8512	OAK_BOOKCASE_8512
8514	MAHOGANY_BOOKCASE_8514
8516	BEER_BARREL_8516
8518	CIDER_BARREL_8518
8520	ASGARNIAN_ALE_8520
8522	GREENMANS_ALE_8522
8524	DRAGON_BITTER_8524
8526	CHEFS_DELIGHT_8526
8528	KITCHEN_TABLE
8530	OAK_KITCHEN_TABLE_8530
8532	TEAK_KITCHEN_TABLE_8532
8534	OAK_LECTERN_8534
8536	EAGLE_LECTERN_8536
8538	DEMON_LECTERN_8538
8540	TEAK_EAGLE_LECTERN_8540
8542	TEAK_DEMON_LECTERN_8542
8544	MAHOGANY_EAGLE_8544
8546	MAHOGANY_DEMON_8546
8548	WOOD_DINING_TABLE_8548
8550	OAK_DINING_TABLE_8550
8552	CARVED_OAK_TABLE_8552
8554	TEAK_TABLE_8554
8556	CARVED_TEAK_TABLE_8556
8558	MAHOGANY_TABLE_8558
8560	OPULENT_TABLE_8560
8562	WOODEN_BENCH_8562
8564	OAK_BENCH_8564
8566	CARVED_OAK_BENCH_8566
8568	TEAK_DINING_BENCH_8568
8570	CARVED_TEAK_BENCH_8570
8572	MAHOGANY_BENCH_8572
8574	GILDED_BENCH_8574
8576	WOODEN_BED_8576
8578	OAK_BED_8578
8580	LARGE_OAK_BED_8580
8582	TEAK_BED_8582
8584	LARGE_TEAK_BED_8584
8586	FOURPOSTER_BED
8588	GILDED_FOURPOSTER
8590	OAK_CLOCK_8590
8592	TEAK_CLOCK_8592
8594	GILDED_CLOCK_8594
8596	SHAVING_STAND_8596
8598	OAK_SHAVING_STAND_8598
8600	OAK_DRESSER_8600
8602	TEAK_DRESSER_8602
8604	FANCY_TEAK_DRESSER_8604
8606	MAHOGANY_DRESSER_8606
8608	GILDED_DRESSER_8608
8610	SHOE_BOX_8610
8612	OAK_DRAWERS_8612
8614	OAK_WARDROBE_8614
8616	TEAK_DRAWERS_8616
8618	TEAK_WARDROBE_8618
8620	MAHOGANY_WARDROBE_8620
8622	GILDED_WARDROBE_8622
8624	CRYSTAL_BALL_8624
8626	ELEMENTAL_SPHERE_8626
8628	CRYSTAL_OF_POWER_8628
8630	GLOBE_8630
8632	ORNAMENTAL_GLOBE_8632
8634	LUNAR_GLOBE_8634
8636	CELESTIAL_GLOBE_8636
8638	ARMILLARY_SPHERE_8638
8640	SMALL_ORRERY_8640
8642	LARGE_ORRERY_8642
8644	OAK_TELESCOPE_8644
8646	TEAK_TELESCOPE_8646
8648	MAHOGANY_TELESCOPE_8648
8650	BANNER
8652	BANNER_8652
8654	BANNER_8654
8656	BANNER_8656
8658	BANNER_8658
8660	BANNER_8660
8662	BANNER_8662
8664	BANNER_8664
8666	BANNER_8666
8668	BANNER_8668
8670	BANNER_8670
8672	BANNER_8672
8674	BANNER_8674
8676	BANNER_8676
8678	BANNER_8678
8680	BANNER_8680
8682	STEEL_HERALDIC_HELM
8684	STEEL_HERALDIC_HELM_8684
8686	STEEL_HERALDIC_HELM_8686
8688	STEEL_HERALDIC_HELM_8688
8690	STEEL_HERALDIC_HELM_8690
8692	STEEL_HERALDIC_HELM_8692
8694	STEEL_HERALDIC_HELM_8694
8696	STEEL_HERALDIC_HELM_8696
8698	STEEL_HERALDIC_HELM_8698
8700	STEEL_HERALDIC_HELM_8700
8702	STEEL_HERALDIC_HELM_8702
8704	STEEL_HERALDIC_HELM_8704
8706	STEEL_HERALDIC_HELM_8706
8708	STEEL_HERALDIC_HELM_8708
8710	STEEL_HERALDIC_HELM_8710
8712	STEEL_HERALDIC_HELM_8712
8714	RUNE_KITESHIELD_8714
8716	RUNE_KITESHIELD_8716
8718	RUNE_KITESHIELD_8718
8720	RUNE_KITESHIELD_8720
8722	RUNE_KITESHIELD_8722
8724	RUNE_KITESHIELD_8724
8726	RUNE_KITESHIELD_8726
8728	RUNE_KITESHIELD_8728
8730	RUNE_KITESHIELD_8730
8732	RUNE_KITESHIELD_8732
8734	RUNE_KITESHIELD_8734
8736	RUNE_KITESHIELD_8736
8738	RUNE_KITESHIELD_8738
8740	RUNE_KITESHIELD_8740
8742	RUNE_KITESHIELD_8742
8744	RUNE_KITESHIELD_8744
8746	STEEL_KITESHIELD_8746
8748	STEEL_KITESHIELD_8748
8750	STEEL_KITESHIELD_8750
8752	STEEL_KITESHIELD_8752
8754	STEEL_KITESHIELD_8754
8756	STEEL_KITESHIELD_8756
8758	STEEL_KITESHIELD_8758
8760	STEEL_KITESHIELD_8760
8762	STEEL_KITESHIELD_8762
8764	STEEL_KITESHIELD_8764
8766	STEEL_KITESHIELD_8766
8768	STEEL_KITESHIELD_8768
8770	STEEL_KITESHIELD_8770
8772	STEEL_KITESHIELD_8772
8774	STEEL_KITESHIELD_8774
8776	STEEL_KITESHIELD_8776
8778	OAK_PLANK
8780	TEAK_PLANK
8782	MAHOGANY_PLANK
8784	GOLD_LEAF_8784
8786	MARBLE_BLOCK
8788	MAGIC_STONE_8788
8790	BOLT_OF_CLOTH
8792	CLOCKWORK
8794	SAW
8837	TIMBER_BEAM
8839	VOID_KNIGHT_TOP
8840	VOID_KNIGHT_ROBE
8841	VOID_KNIGHT_MACE
8842	VOID_KNIGHT_GLOVES
8844	BRONZE_DEFENDER
8845	IRON_DEFENDER
8846	STEEL_DEFENDER
8847	BLACK_DEFENDER
8848	MITHRIL_DEFENDER
8849	ADAMANT_DEFENDER
8850	RUNE_DEFENDER
8851	WARRIOR_GUILD_TOKEN
8856	DEFENSIVE_SHIELD
8857	SHOT
8858	_18LB_SHOT
8859	_22LB_SHOT
8860	ONE_BARREL
8861	TWO_BARRELS
8862	THREE_BARRELS
8863	FOUR_BARRELS
8864	FIVE_BARRELS
8865	GROUND_ASHES
8866	STEEL_KEY
8867	BRONZE_KEY_8867
8868	SILVER_KEY
8869	IRON_KEY_8869
8870	ZANIK
8871	CRATE_WITH_ZANIK
8872	BONE_DAGGER
8874	BONE_DAGGER_P
8876	BONE_DAGGER_P_8876
8878	BONE_DAGGER_P_8878
8880	DORGESHUUN_CROSSBOW
8882	BONE_BOLTS
8887	ZANIK_8887
8888	ZANIK_HAM
8889	ZANIK_SHOWDOWN
8890	COINS_8890
8900	CAVE_HORROR
8901	BLACK_MASK_10
8903	BLACK_MASK_9
8905	BLACK_MASK_8
8907	BLACK_MASK_7
8909	BLACK_MASK_6
8911	BLACK_MASK_5
8913	BLACK_MASK_4
8915	BLACK_MASK_3
8917	BLACK_MASK_2
8919	BLACK_MASK_1
8921	BLACK_MASK
8923	WITCHWOOD_ICON
8924	BANDANA_EYEPATCH_WHITE
8925	BANDANA_EYEPATCH_RED
8926	BANDANA_EYEPATCH_BLUE
8927	BANDANA_EYEPATCH_BROWN
8928	HAT_EYEPATCH
8929	CRABCLAW_HOOK
8930	PIPE_SECTION
8932	LUMBER_PATCH
8934	SCRAPEY_TREE_LOGS
8936	BLUE_FLOWERS_8936
8938	RED_FLOWERS_8938
8940	RUM
8941	RUM_8941
8942	MONKEY_8942
8943	BLUE_MONKEY
8944	BLUE_MONKEY_8944
8945	BLUE_MONKEY_8945
8946	RED_MONKEY
8947	RED_MONKEY_8947
8948	RED_MONKEY_8948
8949	PIRATE_BANDANA_8949
8950	PIRATE_HAT
8951	PIECES_OF_EIGHT
8952	BLUE_NAVAL_SHIRT
8953	GREEN_NAVAL_SHIRT
8954	RED_NAVAL_SHIRT
8955	BROWN_NAVAL_SHIRT
8956	BLACK_NAVAL_SHIRT
8957	PURPLE_NAVAL_SHIRT
8958	GREY_NAVAL_SHIRT
8959	BLUE_TRICORN_HAT
8960	GREEN_TRICORN_HAT
8961	RED_TRICORN_HAT
8962	BROWN_TRICORN_HAT
8963	BLACK_TRICORN_HAT
8964	PURPLE_TRICORN_HAT
8965	GREY_TRICORN_HAT
8966	CUTTHROAT_FLAG
8967	GILDED_SMILE_FLAG
8968	BRONZE_FIST_FLAG
8969	LUCKY_SHOT_FLAG
8970	TREASURE_FLAG
8971	PHASMATYS_FLAG
8972	BOWL_OF_RED_WATER
8974	BOWL_OF_BLUE_WATER
8976	BITTERNUT
8977	SCRAPEY_BARK
8979	BRIDGE_SECTION
8981	SWEETGRUBS
8986	BUCKET_8986
8987	TORCH_8987
8988	THE_STUFF
8989	BREWIN_GUIDE
8990	BREWIN_GUIDE_8990
8991	BLUE_NAVY_SLACKS
8992	GREEN_NAVY_SLACKS
8993	RED_NAVY_SLACKS
8994	BROWN_NAVY_SLACKS
8995	BLACK_NAVY_SLACKS
8996	PURPLE_NAVY_SLACKS
8997	GREY_NAVY_SLACKS
9003	SECURITY_BOOK
9004	STRONGHOLD_NOTES
9005	FANCY_BOOTS
9006	FIGHTING_BOOTS
9007	RIGHT_SKULL_HALF
9008	LEFT_SKULL_HALF
9009	STRANGE_SKULL
9010	TOP_OF_SCEPTRE
9011	BOTTOM_OF_SCEPTRE
9012	RUNED_SCEPTRE
9013	SKULL_SCEPTRE
9016	GORAK_CLAWS
9017	STAR_FLOWER
9018	GORAK_CLAW_POWDER
9019	MAGIC_ESSENCE_UNF
9020	QUEENS_SECATEURS_9020
9021	MAGIC_ESSENCE4
9022	MAGIC_ESSENCE3
9023	MAGIC_ESSENCE2
9024	MAGIC_ESSENCE1
9025	NUFFS_CERTIFICATE
9026	IVORY_COMB
9028	GOLDEN_SCARAB
9030	STONE_SCARAB
9032	POTTERY_SCARAB
9034	GOLDEN_STATUETTE
9036	POTTERY_STATUETTE
9038	STONE_STATUETTE
9040	GOLD_SEAL
9042	STONE_SEAL
9044	PHARAOHS_SCEPTRE
9045	PHARAOHS_SCEPTRE_9045
9046	PHARAOHS_SCEPTRE_9046
9047	PHARAOHS_SCEPTRE_9047
9048	PHARAOHS_SCEPTRE_9048
9049	PHARAOHS_SCEPTRE_9049
9050	PHARAOHS_SCEPTRE_9050
9051	PHARAOHS_SCEPTRE_9051
9052	LOCUST_MEAT
9054	RED_GOBLIN_MAIL
9055	BLACK_GOBLIN_MAIL
9056	YELLOW_GOBLIN_MAIL
9057	GREEN_GOBLIN_MAIL
9058	PURPLE_GOBLIN_MAIL
9059	PINK_GOBLIN_MAIL
9064	EMERALD_LANTERN
9065	EMERALD_LANTERN_9065
9066	EMERALD_LENS
9067	DREAM_LOG
9068	MOONCLAN_HELM
9069	MOONCLAN_HAT
9070	MOONCLAN_ARMOUR
9071	MOONCLAN_SKIRT
9072	MOONCLAN_GLOVES
9073	MOONCLAN_BOOTS
9074	MOONCLAN_CAPE
9075	ASTRAL_RUNE
9076	LUNAR_ORE
9077	LUNAR_BAR
9078	MOONCLAN_MANUAL
9079	SUQAH_TOOTH
9080	SUQAH_HIDE
9081	SUQAH_LEATHER
9082	GROUND_TOOTH
9083	SEAL_OF_PASSAGE
9084	LUNAR_STAFF
9085	EMPTY_VIAL
9086	VIAL_OF_WATER_9086
9087	WAKING_SLEEP_VIAL
9088	GUAM_VIAL
9089	MARR_VIAL
9090	GUAMMARR_VIAL
9091	LUNAR_STAFF__PT1
9092	LUNAR_STAFF__PT2
9093	LUNAR_STAFF__PT3
9094	KINDLING
9095	SOAKED_KINDLING
9096	LUNAR_HELM
9097	LUNAR_TORSO
9098	LUNAR_LEGS
9099	LUNAR_GLOVES
9100	LUNAR_BOOTS
9101	LUNAR_CAPE
9102	LUNAR_AMULET
9103	A_SPECIAL_TIARA
9104	LUNAR_RING
9105	SUQAH_MONSTER
9106	ASTRAL_TIARA
9139	BLURITE_BOLTS
9140	IRON_BOLTS
9141	STEEL_BOLTS
9142	MITHRIL_BOLTS
9143	ADAMANT_BOLTS
9144	RUNITE_BOLTS
9145	SILVER_BOLTS
9174	BRONZE_CROSSBOW
9176	BLURITE_CROSSBOW
9177	IRON_CROSSBOW
9179	STEEL_CROSSBOW
9181	MITHRIL_CROSSBOW
9183	ADAMANT_CROSSBOW
9185	RUNE_CROSSBOW
9187	JADE_BOLT_TIPS
9188	TOPAZ_BOLT_TIPS
9189	SAPPHIRE_BOLT_TIPS
9190	EMERALD_BOLT_TIPS
9191	RUBY_BOLT_TIPS
9192	DIAMOND_BOLT_TIPS
9193	DRAGONSTONE_BOLT_TIPS
9194	ONYX_BOLT_TIPS
9236	OPAL_BOLTS_E
9237	JADE_BOLTS_E
9238	PEARL_BOLTS_E
9239	TOPAZ_BOLTS_E
9240	SAPPHIRE_BOLTS_E
9241	EMERALD_BOLTS_E
9242	RUBY_BOLTS_E
9243	DIAMOND_BOLTS_E
9244	DRAGONSTONE_BOLTS_E
9245	ONYX_BOLTS_E
9286	BLURITE_BOLTS_P
9287	IRON_BOLTS_P
9288	STEEL_BOLTS_P
9289	MITHRIL_BOLTS_P
9290	ADAMANT_BOLTS_P
9291	RUNITE_BOLTS_P
9292	SILVER_BOLTS_P
9293	BLURITE_BOLTS_P_9293
9294	IRON_BOLTS_P_9294
9295	STEEL_BOLTS_P_9295
9296	MITHRIL_BOLTS_P_9296
9297	ADAMANT_BOLTS_P_9297
9298	RUNITE_BOLTS_P_9298
9299	SILVER_BOLTS_P_9299
9300	BLURITE_BOLTS_P_9300
9301	IRON_BOLTS_P_9301
9302	STEEL_BOLTS_P_9302
9303	MITHRIL_BOLTS_P_9303
9304	ADAMANT_BOLTS_P_9304
9305	RUNITE_BOLTS_P_9305
9306	SILVER_BOLTS_P_9306
9335	JADE_BOLTS
9336	TOPAZ_BOLTS
9337	SAPPHIRE_BOLTS
9338	EMERALD_BOLTS
9339	RUBY_BOLTS
9340	DIAMOND_BOLTS
9341	DRAGONSTONE_BOLTS
9342	ONYX_BOLTS
9375	BRONZE_BOLTS_UNF
9376	BLURITE_BOLTS_UNF
9377	IRON_BOLTS_UNF
9378	STEEL_BOLTS_UNF
9379	MITHRIL_BOLTS_UNF
9380	ADAMANT_BOLTSUNF
9381	RUNITE_BOLTS_UNF
9382	SILVER_BOLTS_UNF
9415	GRAPPLE
9416	MITH_GRAPPLE_TIP
9418	MITH_GRAPPLE
9419	MITH_GRAPPLE_9419
9420	BRONZE_LIMBS
9422	BLURITE_LIMBS
9423	IRON_LIMBS
9425	STEEL_LIMBS
9427	MITHRIL_LIMBS
9429	ADAMANTITE_LIMBS
9431	RUNITE_LIMBS
9433	BOLT_POUCH
9434	BOLT_MOULD
9436	SINEW
9438	CROSSBOW_STRING
9440	WOODEN_STOCK
9442	OAK_STOCK
9444	WILLOW_STOCK
9446	TEAK_STOCK
9448	MAPLE_STOCK
9450	MAHOGANY_STOCK
9452	YEW_STOCK
9454	BRONZE_CROSSBOW_U
9456	BLURITE_CROSSBOW_U
9457	IRON_CROSSBOW_U
9459	STEEL_CROSSBOW_U
9461	MITHRIL_CROSSBOW_U
9463	ADAMANT_CROSSBOW_U
9465	RUNITE_CROSSBOW_U
9467	BLURITE_BAR
9468	SAWDUST
9469	GRAND_SEED_POD
9470	GNOME_SCARF
9472	GNOME_GOGGLES
9474	REWARD_TOKEN_9474
9475	MINT_CAKE
9477	ALUFT_ALOFT_BOX
9478	HALF_MADE_BATTA
9479	UNFINISHED_BATTA_9479
9480	HALF_MADE_BATTA_9480
9481	UNFINISHED_BATTA_9481
9482	HALF_MADE_BATTA_9482
9483	HALF_MADE_BATTA_9483
9484	UNFINISHED_BATTA_9484
9485	HALF_MADE_BATTA_9485
9486	UNFINISHED_BATTA_9486
9487	COCKTAIL_GLASS_9487
9488	COCKTAIL_GLASS_9488
9489	COCKTAIL_GLASS_9489
9490	COCKTAIL_GLASS_9490
9508	WIZARD_BLIZZARD_9508
9510	SHORT_GREEN_GUY_9510
9512	PINEAPPLE_PUNCH_9512
9514	FRUIT_BLAST_9514
9516	DRUNK_DRAGON_9516
9518	CHOC_SATURDAY_9518
9520	BLURBERRY_SPECIAL_9520
9522	BATTA_TIN_9522
9524	BATTA_TIN_9524
9527	FRUIT_BATTA_9527
9529	TOAD_BATTA_9529
9531	WORM_BATTA_9531
9533	VEGETABLE_BATTA_9533
9535	CHEESETOM_BATTA_9535
9538	TOAD_CRUNCHIES_9538
9540	SPICY_CRUNCHIES_9540
9542	WORM_CRUNCHIES_9542
9544	CHOCCHIP_CRUNCHIES_9544
9547	WORM_HOLE_9547
